id,pl_a,ql_a,pl_b,ql_b,pl_c,ql_c,name,bus_type,v_a,v_b,v_c,v_ln_base,s_base,v_min,v_max,cvr_p,cvr_q,phases,has_gen,has_load,has_cap,latitude,longitude
1577,0.0,0.0,0.0,0.0,0.0,0.0,l2805037,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.66328612,-119.1368216
1578,0.0,0.0,0.014581695788425204,0.0036583190094508287,0.0,0.0,l3225319,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.59981604,-119.2418256
1579,0.0,0.0,0.012722754730040474,0.0031919399042481976,0.0,0.0,l3048201,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.59908694,-119.2418513
1580,0.0,0.0,0.0097122897505836,0.0024421652852074037,0.0,0.0,l3254234,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.71826556,-119.2429947
1581,0.0,0.0,0.0,0.0,0.0,0.0,m1008743,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.60114094,-119.2449533
1582,0.0,0.0,0.0068860773403443066,0.0017276086248100397,0.0,0.0,l3104115,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.60020206,-119.2448511
1583,0.0,0.0,0.0,0.0,0.0,0.0,m1008746,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.60136702,-119.2436534
1584,0.0,0.0,0.00972445146815548,0.0024397095254383365,0.0,0.0,l3141390,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.60097066,-119.2393125
1585,0.0,0.0,0.0,0.0,0.0,0.0,m1009843,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.72068934,-119.2524845
1586,0.0,0.0,0.013257693546080425,0.0033337158057626533,0.0,0.0,l3251806,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.72034448,-119.252932
1587,0.0,0.0,0.0058366256356357634,0.0014643033358583625,0.0,0.0,l2879079,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.61220752,-119.2235631
1588,0.0,0.0,0.006886012482379106,0.0017275735758519365,0.0,0.0,l2991917,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.61189582,-119.2215009
1589,0.0,0.0,0.005836606710621242,0.0014642919517579163,0.0,0.0,l2766726,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.61578524,-119.2172608
1590,0.0,0.0,0.0,0.0,0.0,0.0,m1047442,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.6824748,-119.1943722
1591,0.0,0.0,0.0068861438231165,0.0017277372316807252,0.0,0.0,l3235250,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.68305676,-119.1952292
1592,0.0,0.0,0.0,0.0,0.0,0.0,m1047447,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.6841149,-119.1973043
1593,0.0,0.0,0.009724570687453091,0.002439904959616536,0.0,0.0,l2954349,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.68470844,-119.1978808
1594,0.0,0.0,0.0,0.0,0.0,0.0,m1047792,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.74572292,-119.1965156
1595,0.0,0.0,0.0,0.0,0.0,0.0,m1047794,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.7459426,-119.1978377
1596,0.0,0.0,0.0,0.0,0.0,0.0,m1069543,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.7269413,-119.178347
1597,0.0,0.0,0.0,0.0,0.0,0.0,m1069557,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.72895396,-119.1789358
1598,0.0,0.0,0.0,0.0,0.0,0.0,m1108302,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.66337456,-119.1438648
1599,0.0,0.0,0.005836663321939661,0.0014643414553220952,0.0,0.0,l3236011,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.66313842,-119.1443973
1600,0.0,0.0,0.0,0.0,0.0,0.0,m1125978,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.69329484,-119.1366523
1601,0.0,0.0,0.00583779103723691,0.0014639572134040905,0.0,0.0,l3254869,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.69194154,-119.1369871
1602,0.0,0.0,0.009724454685251651,0.0024397112546169723,0.0,0.0,l2710537,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.60237934,-119.2411727
1603,0.0,0.0,0.0,0.0,0.0,0.0,m1008752,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.60180844,-119.2424017
1604,0.0,0.0,0.005836718376853852,0.0014644319700403998,0.0,0.0,l2879072,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.68221122,-119.1897367
1605,0.0,0.0,0.0,0.0,0.0,0.0,m1047441,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.6823917,-119.193657
1606,0.0,0.0,0.0,0.0,0.0,0.0,l2989596,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.7288323,-119.1816039
1607,0.0,0.0,0.006867788316114214,0.0017326078551441516,0.0,0.0,l2822873,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.72903886,-119.1831017
1608,0.0,0.0,0.0,0.0,0.0,0.0,m1008758,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.60329396,-119.2394407
1609,0.0,0.0,0.0,0.0,0.0,0.0,m1047444,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.68337004,-119.1948608
1610,0.0,0.0,0.0,0.0,0.0,0.0,m1069535,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.726153,-119.1790155
1611,0.0,0.0,0.005836629196194414,0.001464331758697309,0.0,0.0,l3104120,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.64342898,-119.1840832
1612,0.0,0.0,0.009712335271406993,0.0024421899505384513,0.0,0.0,l2954338,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.71838632,-119.2458877
1613,0.0,0.0,0.009697668881611953,0.0024486889621060646,0.0,0.0,l2710514,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.74206266,-119.198754
1614,0.0,0.0,0.0,0.0,0.0,0.0,m1047787,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.74419338,-119.1981099
1615,0.0,0.0,0.0038885208302685556,0.0009751225999675501,0.0,0.0,l2711224,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.66904064,-119.1327737
1616,0.0,0.0,0.0,0.0,0.0,0.0,m1125905,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.66927986,-119.1316417
1617,0.0,0.0,0.0,0.0,0.0,0.0,m1026308,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.60388892,-119.2363603
1618,0.0,0.0,0.006867267179511965,0.0017340678185097888,0.0,0.0,l2897800,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.75024278,-119.1972297
1619,0.0,0.0,0.0,0.0,0.0,0.0,m1047809,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.75061874,-119.1972831
1620,0.0,0.0,0.00969785557777854,0.002448808794540484,0.0,0.0,l2935553,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.74525632,-119.2099288
1621,0.0,0.0,0.0,0.0,0.0,0.0,m1026987,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.74691802,-119.2109635
1622,0.0,0.0,0.008810716576774251,0.0022247661709178636,0.0,0.0,l3157710,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.74522046,-119.1978069
1623,0.0,0.0,0.0,0.0,0.0,0.0,m1047793,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.7459301,-119.1975975
1624,0.0,0.0,0.00972446133789358,0.0024397148339001837,0.0,0.0,l2804247,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.60246788,-119.246578
1625,0.0,0.0,0.0,0.0,0.0,0.0,m1047777,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.74217954,-119.2057075
1626,0.0,0.0,0.008810735000229117,0.002224777783040431,0.0,0.0,l2748131,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.74301288,-119.2072866
1627,0.0,0.0,0.0,0.0,0.0,0.0,m1047812,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.75175596,-119.1975817
1628,0.0,0.0,0.0,0.0,0.0,0.0,m4350438,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.7520677,-119.1975706
1629,0.0,0.0,0.0,0.0,0.0,0.0,m1047819,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.75560352,-119.2079275
1630,0.0,0.0,0.0,0.0,0.0,0.0,m1047821,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.75637604,-119.2072262
1631,0.0,0.0,0.008810954511857514,0.0022249199940477162,0.0,0.0,l2684420,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.75658456,-119.2069978
1632,0.0,0.0,0.008834948941770861,0.0022165951756211713,0.0,0.0,l2785516,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.64344196,-119.1524778
1633,0.0,0.0,0.003888521185147917,0.0009751227871407604,0.0,0.0,l2748839,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.66961902,-119.1302336
1634,0.0,0.0,0.012725160585457399,0.00319108305277344,0.0,0.0,l3142098,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.66895378,-119.1314461
1635,0.0,0.0,0.008836639579101125,0.0022159603599479095,0.0,0.0,l2917310,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.66905388,-119.1294063
1636,0.0,0.0,0.012702834667635016,0.003195780333308003,0.0,0.0,l2916610,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.69665194,-119.22414
1637,0.0,0.0,0.005829450712494575,0.0014658477449661371,0.0,0.0,l2673326,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.7206636,-119.254279
1638,0.0,0.0,0.00971242786567824,0.0024422451491819693,0.0,0.0,l2691938,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.72066382,-119.2550375
1639,0.0,0.0,0.00881082684870209,0.0022248370533331408,0.0,0.0,l2673343,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.74842126,-119.2146855
1640,0.0,0.0,0.0,0.0,0.0,0.0,l2764436,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.74933736,-119.2161793
1641,0.0,0.0,0.0,0.0,0.0,0.0,m1047824,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.75777564,-119.2070705
1642,0.0,0.0,0.0,0.0,0.0,0.0,m1009840,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.72012002,-119.2554245
1643,0.0,0.0,0.009698022233597812,0.0024489175361459,0.0,0.0,l2710512,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.756706,-119.1952492
1644,0.0,0.0,0.0,0.0,0.0,0.0,m1047828,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.7585694,-119.1941982
1645,0.0,0.0,0.003877234197899808,0.0009790758845451602,0.0,0.0,l2710513,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.75797798,-119.1926824
1646,0.0,0.0,0.0,0.0,0.0,0.0,p827553,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.75784164,-119.1894468
1647,0.0,0.0,0.01268938456391182,0.003201442534467147,0.0,0.0,l2726974,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.7411027,-119.1823006
1648,0.0,0.0,0.014543453664426933,0.0036692125643021122,0.0,0.0,l2916618,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.7417862,-119.1835897
1649,0.0,0.0,0.009712417366845904,0.0024422392381077433,0.0,0.0,l2729409,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.72128882,-119.2489727
1650,0.0,0.0,0.0058294471324884505,0.0014658457283015247,0.0,0.0,l2841624,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.72098154,-119.2475326
1651,0.0,0.0,0.008810752768796483,0.0022247892314292824,0.0,0.0,l2729427,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.7436025,-119.2079313
1652,0.0,0.0,0.0,0.0,0.0,0.0,m1047786,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.74404148,-119.2085015
1653,0.0,0.0,0.01458160369048709,0.0036583259452895793,0.0,0.0,l3254212,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.64325474,-119.1903276
1654,0.0,0.0,0.009698033707457926,0.0024489243731810398,0.0,0.0,l2785512,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.75342942,-119.2071686
1655,0.0,0.0,0.0,0.0,0.0,0.0,m1047813,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.7517948,-119.2069218
1656,0.0,0.0,0.0,0.0,0.0,0.0,m1108274,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.64382028,-119.1499283
1657,0.0,0.0,0.009724443010763103,0.002439760481716816,0.0,0.0,l2786273,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.64406046,-119.1483397
1658,0.0,0.0,0.0,0.0,0.0,0.0,m1108278,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.64433728,-119.1465196
1659,0.0,0.0,0.0058294425805471475,0.0014658431709618838,0.0,0.0,l2801896,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.7200316,-119.2522543
1660,0.0,0.0,0.0,0.0,0.0,0.0,m1009839,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.71996382,-119.2535487
1661,0.0,0.0,0.009698949095986887,0.002446972045330891,0.0,0.0,l2804269,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.74256596,-119.1799609
1662,0.0,0.0,0.005821364136197359,0.0014686867721317425,0.0,0.0,l2989564,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.74322522,-119.1806724
1663,0.0,0.0,0.005821264521638357,0.001468625429537107,0.0,0.0,l3104145,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.73241338,-119.1766814
1664,0.0,0.0,0.0,0.0,0.0,0.0,m1069412,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.6802872,-119.1873974
1665,0.0,0.0,0.0038885198633163685,0.0009751220939913914,0.0,0.0,l2879767,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.6719025,-119.1346294
1666,0.0,0.0,0.006887378449908199,0.0017271443168753592,0.0,0.0,l2767407,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.67281484,-119.1351299
1667,0.0,0.0,0.008810926012225091,0.002224901463498161,0.0,0.0,l2897765,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.75431538,-119.2091294
1668,0.0,0.0,0.017533927986140785,0.004423707080520783,0.0,0.0,l2897791,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.7370816,-119.1820092
1669,0.0,0.0,0.0,0.0,0.0,0.0,m1069613,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.73704108,-119.1820188
1670,0.0,0.0,0.009698760138124374,0.0024468551655579098,0.0,0.0,l3235273,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.73489988,-119.1735388
1671,0.0,0.0,0.00881088888154945,0.0022248777752125245,0.0,0.0,l2935568,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.75317106,-119.1966313
1672,0.0,0.0,0.005820795724557774,0.0014698466889220341,0.0,0.0,l3235246,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.75561824,-119.1954704
1673,0.0,0.0,0.0038885068603688997,0.0009751003876050043,0.0,0.0,l2936275,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.67682492,-119.0847642
1674,0.0,0.0,0.009726265966436503,0.002439004698866443,0.0,0.0,l3179674,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.67624654,-119.0833718
1675,0.0,0.0,0.0,0.0,0.0,0.0,m1009828,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.71844086,-119.2474134
1676,0.0,0.0,0.009724460134555296,0.002439714156798343,0.0,0.0,l2954339,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.60092036,-119.2432096
1677,0.0,0.0,0.01184766853478177,0.0029917566192206317,0.0,0.0,l2954346,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.75885022,-119.1942924
1678,0.0,0.0,0.0,0.0,0.0,0.0,m1047831,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.76058254,-119.1932076
1679,0.0,0.0,0.00969896490081834,0.002446984265556576,0.0,0.0,l2954361,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.73949226,-119.1829968
1680,0.0,0.0,0.0,0.0,0.0,0.0,m1069627,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.73874152,-119.1832247
1681,0.0,0.0,0.00883665801260942,0.002215993018901908,0.0,0.0,l2955005,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.69315998,-119.1406118
1682,0.0,0.0,0.0,0.0,0.0,0.0,m1108372,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.6932894,-119.1411386
1683,0.0,0.0,0.00969774157707603,0.002448735405112155,0.0,0.0,l2973152,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.7420644,-119.205445
1684,0.0,0.0,0.012688016329246628,0.003203884138107707,0.0,0.0,l2989432,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.75020092,-119.1961301
1685,0.0,0.0,0.012688020745801554,0.0032038869859562225,0.0,0.0,l3066830,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.74973448,-119.1948427
1686,0.0,0.0,0.009724446078587719,0.0024397065971555622,0.0,0.0,l2991902,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.60354272,-119.237929
1687,0.0,0.0,0.005836716084222866,0.0014644307079078563,0.0,0.0,l2991910,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.6817018,-119.1892591
1688,0.0,0.0,0.00686569081935406,0.0017332981503996342,0.0,0.0,l3029506,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.71391664,-119.2035486
1689,0.0,0.0,0.0,0.0,0.0,0.0,m1047518,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.71272542,-119.2040566
1690,0.0,0.0,0.005829445721058037,0.0014658449348938236,0.0,0.0,l3029510,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.72155678,-119.2507974
1691,0.0,0.0,0.005820841227550057,0.0014698759953317624,0.0,0.0,l3048199,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.7669105,-119.2053533
1692,0.0,0.0,0.0,0.0,0.0,0.0,m1047837,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.76714682,-119.2039287
1693,0.0,0.0,0.005820699152701129,0.0014697837214671763,0.0,0.0,l3048207,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.74466844,-119.2094251
1694,0.0,0.0,0.0,0.0,0.0,0.0,m3036164,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.74469478,-119.2094639
1695,0.0,0.0,0.005836711624171381,0.0014644282537929001,0.0,0.0,l3066813,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.6809619,-119.1880796
1696,0.0,0.0,0.009697916119469262,0.0024488483851071788,0.0,0.0,l3197660,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.74894136,-119.1927619
1697,0.0,0.0,0.006887353892229696,0.001727105065262301,0.0,0.0,l3086079,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.67830164,-119.0882712
1698,0.0,0.0,0.006887353976920977,0.0017271051099069532,0.0,0.0,l2936276,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.67786608,-119.0894096
1699,0.0,0.0,0.014542223253653277,0.0036722314390770544,0.0,0.0,l3159037,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.75760624,-119.1833114
1700,0.0,0.0,0.0,0.0,0.0,0.0,m1069738,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.75800738,-119.1826144
1701,0.0,0.0,0.014563630353826063,0.0036621011927159505,0.0,0.0,l3160108,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.72112826,-119.2516609
1702,0.0,0.0,0.009697813037809847,0.0024487816256454947,0.0,0.0,l3160117,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.74680612,-119.1975093
1703,0.0,0.0,0.009697847945028672,0.002448804226733253,0.0,0.0,l3215549,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.74819474,-119.1973879
1704,0.0,0.0,0.008823999152254305,0.002218833507876787,0.0,0.0,l3178969,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.71902642,-119.2511476
1705,0.0,0.0,0.005829429593226424,0.0014658358731870315,0.0,0.0,l2729401,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.71935128,-119.252401
1706,0.0,0.0,0.005820833439219665,0.0014698713148015067,0.0,0.0,l3178974,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.76173124,-119.1932169
1707,0.0,0.0,0.0,0.0,0.0,0.0,m3327098,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.7627589,-119.1932532
1708,0.0,0.0,0.00493376041691692,0.0012458705588762318,0.0,0.0,l3197624,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.76499684,-119.2080745
1709,0.0,0.0,0.0,0.0,0.0,0.0,m1027101,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.76643924,-119.2097049
1710,0.0,0.0,0.0,0.0,0.0,0.0,m1026339,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,False,False,46.617385,-119.2229779
1711,0.0,0.0,0.014581665483007348,0.003658347157064226,0.0,0.0,l3198358,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.66426242,-119.1458028
1712,0.0,0.0,0.005836664151952177,0.0014643419952658763,0.0,0.0,l3104859,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.95,1.05,0,0,b,False,True,False,46.66578042,-119.1458602
